component_id,lot_id,is_defective,Value_0h_iddq_ua,Value_24h_iddq_ua,Value_96h_iddq_ua,Value_168h_iddq_ua,Value_0h_leakage_ua,Value_24h_leakage_ua,Value_96h_leakage_ua,Value_168h_leakage_ua,Value_0h_prop_delay_ns,Value_24h_prop_delay_ns,Value_96h_prop_delay_ns,Value_168h_prop_delay_ns,predicted_168h_iddq_ua,predicted_slope_iddq_ua,flag_param_b_iddq_ua,predicted_168h_leakage_ua,predicted_slope_leakage_ua,flag_param_b_leakage_ua,predicted_168h_prop_delay_ns,predicted_slope_prop_delay_ns,flag_param_b_prop_delay_ns,flag_module_b,triggered_parameters_b
C_00598,LOT_014,False,26.5997,26.4543,26.3715,26.6883,10.6699,10.6405,10.5688,10.6589,4.4483,4.4168,4.491,4.5536,27.423382,0.006729734759860569,False,11.052561,0.002861533376905657,False,4.5480247,0.0009112823221418573,False,False,
C_00599,LOT_014,False,20.8428,20.7819,21.3074,21.712,10.9276,10.9914,10.9391,10.8836,4.6171,4.7017,4.3955,4.4793,21.542065,0.0052789212968614345,False,11.239812,0.0017250826199849412,False,4.7548065,0.000368795267740887,False,False,
C_00600,LOT_014,False,24.1655,24.0509,23.8436,24.8362,10.4046,10.4618,10.6683,10.5116,4.3128,4.4193,4.4683,4.4936,24.852468,0.005566447851392968,False,10.758178,0.002058178869883218,False,4.432525,9.184137450324314e-05,False,False,
C_00601,LOT_015,False,27.7679,27.8994,27.2342,27.813,9.9435,10.1814,10.1787,10.5899,5.0075,4.8853,5.1741,5.1559,28.66614,0.005324580574035644,False,10.472439,0.0020211028628879125,False,5.1052113,0.0015271615134345162,False,False,
C_00602,LOT_015,False,26.8651,27.6382,29.4176,29.0457,10.6248,10.5208,10.5854,11.0813,4.8147,4.8168,4.7438,4.7023,28.661907,0.007109077750311949,False,11.020065,0.0034671201917860278,False,4.886701,0.0004854243543412968,False,False,
C_00603,LOT_015,False,23.3845,24.1165,24.8201,24.1079,11.3314,11.6604,11.683,11.8958,4.5701,4.9132,4.606,4.8967,24.651949,0.00371839533911812,False,11.785663,0.0008698795212639757,False,5.0052433,0.0006391895929972345,False,False,
C_00604,LOT_015,False,26.8102,25.9305,27.3447,27.4412,10.2917,10.6329,10.7759,10.8322,4.5945,4.469,4.5882,4.5239,27.049633,0.007771757125854502,False,10.979811,0.0024091021855672246,False,4.647932,0.0012425836986965583,False,False,
C_00605,LOT_015,False,28.5885,28.9157,31.3637,31.3441,11.2212,11.5718,11.9117,11.959,4.5178,4.5678,4.7379,4.8919,30.031403,0.007747934638129333,False,11.9126835,0.0023672464370727564,False,4.6478243,0.0005557242181566021,False,False,
C_00606,LOT_015,False,25.2938,25.3631,27.0327,25.3698,10.3403,10.3015,10.2402,10.3382,4.8526,4.9515,4.9475,5.1215,26.651505,0.008947253587510855,False,10.702614,0.002785512712266705,False,4.9444838,-4.8723909589981014e-05,False,False,
C_00607,LOT_015,False,28.5621,27.4807,29.3576,29.0372,10.5744,10.9104,10.4836,11.2113,5.2865,5.2667,5.1545,5.2796,29.225637,0.012117621082729771,False,11.185136,0.001907887787289095,False,5.383452,0.0008107773515913211,False,False,
C_00608,LOT_015,False,25.3636,25.2226,25.4791,25.1511,10.5475,10.394,11.0459,10.6479,4.684,4.7339,4.6887,4.5952,26.246223,0.007108496178521051,False,10.858303,0.003224326875474717,False,4.735192,8.970986472234266e-06,False,False,
C_00609,LOT_015,False,25.0343,25.7592,25.5485,26.1075,10.9688,11.5764,11.047,11.2292,5.3372,5.2737,5.5143,5.5302,26.750292,0.00688258211347792,False,11.80054,0.0015565275722079835,False,5.3918233,0.0008203006373511432,False,False,
C_00610,LOT_015,False,28.7024,29.6768,30.8286,31.6231,11.3247,11.6574,11.5689,11.5875,5.4065,5.2921,5.4913,5.5001,30.483063,0.005599046834309895,False,11.785663,0.0008907128545972975,False,5.4211516,0.0008961919307708769,False,False,
C_00611,LOT_015,False,27.7735,27.3468,28.6619,28.6641,11.32,11.515,11.3196,11.3305,4.6469,4.7318,4.7578,4.8052,28.142479,0.005525548214382583,False,11.869803,0.0024639126989576513,False,4.828684,0.0006728045357598214,False,False,
C_00612,LOT_015,False,28.9123,29.1128,30.0645,30.3225,10.6581,11.3117,11.4076,11.1245,4.6647,4.7932,4.8022,4.7539,30.246046,0.007869764349195693,False,11.508045,0.0013635083092583544,False,4.8006225,5.154488351610192e-05,False,False,
C_00613,LOT_015,False,27.6201,28.2665,28.0121,27.8136,11.529,11.1105,11.3386,11.2319,5.0823,4.9326,5.1134,5.0125,28.682152,0.0028864707946777302,False,11.482898,0.0025860955450269906,False,5.083394,0.0010471809069315602,False,False,
C_00614,LOT_015,False,28.0079,29.2565,29.6959,29.296,11.0825,10.8767,10.7069,10.926,4.7064,4.5609,4.8464,4.8692,29.406746,0.001043374379475918,False,11.344408,0.0032479724672105606,False,4.7693367,0.00144747708638509,False,False,
C_00615,LOT_015,False,25.2034,26.2608,25.7355,27.2912,11.2022,11.25,11.9643,11.7607,4.6248,4.6568,4.8332,4.8159,27.239681,0.00679778641594781,False,11.6871395,0.003035691049363878,False,4.772099,0.0008006876256730849,False,False,
C_00616,LOT_015,False,26.2666,26.4003,27.6826,28.4344,11.0015,10.9269,11.3186,11.731,4.3462,4.4608,4.6793,4.5597,27.515686,0.007745736355251726,False,11.30822,0.0026480549282497843,False,4.5619473,0.0007024121231502965,False,False,
C_00617,LOT_015,False,27.0301,28.5999,29.1085,29.9441,11.4806,11.1031,11.3324,11.319,4.8616,4.9532,4.8834,4.9031,29.133734,0.0037071788152058804,False,11.507118,0.002805682118733727,False,4.9421363,-7.683133549160306e-05,False,False,
C_00618,LOT_015,False,28.7879,29.5215,29.977,29.8311,10.115,9.777,10.0411,10.1201,4.3334,4.2743,4.4893,4.435,30.558796,0.007203443951076934,False,10.21793,0.0030620127783881346,False,4.3666315,0.0006411910268995483,False,False,
C_00619,LOT_015,False,26.8415,26.9406,27.7643,28.8286,10.9398,10.7285,11.0915,11.2914,4.3455,4.3488,4.5365,4.4192,28.121958,0.008203873464796278,False,11.2717905,0.0037728507253858754,False,4.456294,0.0007464865260654041,False,False,
C_00620,LOT_015,False,29.9549,29.8723,29.5227,32.0542,10.2529,10.1288,10.4594,10.7418,4.4072,4.5693,4.8173,4.8316,31.166927,0.008990467622545037,False,10.637733,0.0035342601352267794,False,4.737094,0.0011652355935838478,False,False,
C_00621,LOT_015,False,27.0894,27.31,26.8962,27.6334,10.8005,10.8316,10.4744,11.0357,4.8401,4.5285,4.7233,4.7503,28.121958,0.0056385956870185095,False,11.265441,0.003012784311506484,False,4.738293,0.0014568970203399645,False,False,
C_00622,LOT_015,False,26.0837,25.2837,26.193,27.1528,10.658,10.2446,10.4263,11.0232,5.3971,5.4479,5.5082,5.388,26.647419,0.009470270665486656,False,10.843933,0.004162035454644096,False,5.523854,0.0005274567974938305,False,False,
C_00623,LOT_015,False,27.6175,27.6163,30.1011,29.8391,11.1556,11.127,12.0094,11.7918,4.9595,5.0502,4.8661,5.0281,28.702229,0.007541170459323466,False,11.488597,0.0025110896958245124,False,5.0548687,3.242151472303433e-05,False,False,
C_00624,LOT_015,False,27.8879,28.1802,25.882,28.5873,11.2098,11.2567,11.455,11.9559,4.8833,4.9588,4.9305,5.1534,28.654568,0.0032942202674018065,False,11.6871395,0.0029891632715860978,False,5.030953,0.00050106201701694,False,False,
C_00625,LOT_015,False,31.2083,29.1168,31.5688,31.3813,11.6092,11.5105,11.9553,11.9032,5.3102,5.303,5.4206,5.4778,31.308598,0.015220816421508779,False,12.005772,0.0034393863677978486,False,5.3706903,0.00047007184558444596,False,False,
C_00626,LOT_015,False,29.1077,29.9521,28.1746,28.6057,10.8253,11.4023,11.6171,11.7756,4.8623,4.8066,4.8346,4.9045,30.418543,0.0032391865412394103,False,11.825143,0.0029364087528652594,False,4.934568,0.0008886661688486705,False,False,
C_00627,LOT_015,False,24.4881,25.9707,26.8265,25.9746,11.7077,11.6374,12.0728,11.6917,5.1354,5.3466,5.18,5.3021,26.456066,0.0033705981360541396,False,11.956006,0.0022125420146518315,False,5.3631177,0.00011470621426900523,False,False,
C_00628,LOT_015,False,26.3802,25.4737,26.3103,26.7843,11.3357,11.0167,11.6973,11.207,5.0102,5.1785,5.0646,5.2844,26.795286,0.009177681795756017,False,11.413738,0.002757210074530706,False,5.306805,0.0008910078737470863,False,False,
C_00629,LOT_015,False,26.6582,27.6654,28.9047,28.9694,10.9444,10.6916,11.289,11.4992,4.4918,4.4683,4.5283,4.6366,28.423868,0.005267140134175606,False,11.246768,0.003855333317650694,False,4.6191797,0.0010477758725484202,False,False,
C_00630,LOT_015,False,28.1603,29.5617,30.7475,30.8166,11.6606,11.5332,11.7879,12.0753,3.7826,3.9119,3.9411,3.8868,30.188608,0.0043535289552476784,False,12.024038,0.0034085994084676052,False,3.9423585,0.000211517318089802,False,False,
C_00631,LOT_015,False,27.9964,28.1005,28.1617,29.7407,10.0121,10.3395,10.663,10.732,4.8327,5.1193,4.8544,4.948,28.66614,0.003928052796257865,False,10.674619,0.0023272133403354272,False,5.11625,-2.1180290646022953e-05,False,False,
C_00632,LOT_015,False,26.3134,27.0168,27.1259,28.5131,11.8429,12.5468,12.4969,12.8854,5.0032,5.2137,5.2239,5.3353,27.942905,0.00643128768073188,False,12.7008,0.0010694440417819602,False,5.3137264,0.000694627952575682,False,False,
C_00633,LOT_015,False,25.962,26.5192,26.7364,27.6629,10.6837,10.8274,10.9585,11.3355,5.4459,5.4228,5.4788,5.4788,27.392853,0.006067033216688358,False,11.265441,0.0030419509781731443,False,5.531317,0.0007535919030507432,False,False,
C_00634,LOT_015,False,23.7934,24.8236,26.5061,26.1643,11.2985,11.2052,11.3422,11.3151,4.715,4.8467,4.7855,4.6871,25.221447,0.0027628263261583186,False,11.488597,0.0019680341402689644,False,4.823579,-0.00016056364907158905,False,False,
C_00635,LOT_015,False,25.7276,25.1904,25.3279,26.4092,12.4256,11.7006,12.1037,12.0278,4.932,4.9878,5.024,5.1991,26.181448,0.006882277658250595,False,12.103059,0.002794852881961401,False,5.086018,0.0006820700380537245,False,False,
C_00636,LOT_015,False,28.3882,28.6932,29.6491,29.9834,10.9903,11.4295,11.506,11.4167,4.8001,4.8425,4.8815,4.8896,29.484255,0.005493436368306471,False,11.823143,0.0027336319817437005,False,4.879188,0.00025477819972567913,False,False,
C_00637,LOT_015,False,23.4892,23.8633,25.1646,25.0431,10.3339,10.8838,11.339,11.3301,4.6412,4.5492,4.6227,4.743,24.66872,0.005593196148342565,False,11.018369,0.0009345050070020831,False,4.7026315,0.0010654963440365267,False,False,
C_00638,LOT_015,False,27.9013,27.8457,28.891,28.9423,10.5689,10.4989,10.457,10.7255,4.8122,4.9697,4.9675,4.9688,28.616806,0.005354902988009978,False,10.900327,0.002787685616811111,False,4.983148,9.338956938849859e-05,False,False,
C_00639,LOT_015,False,24.4265,25.9561,25.2509,26.2478,9.406,9.8054,9.8279,10.1311,5.0858,5.0618,5.284,5.3989,26.456066,0.0034719870249430387,False,10.100417,0.0020487301190694135,False,5.26572,0.0014161103513505734,False,False,
C_00640,LOT_015,False,26.0473,25.6403,26.5166,26.1281,9.6846,9.3459,9.4421,10.096,4.2663,4.2913,4.5369,4.5222,26.89741,0.008729926660325793,False,9.962134,0.00427940528657701,False,4.3576922,0.0004610572338104271,False,False,
C_00641,LOT_016,False,22.0877,22.4562,23.2807,23.6038,11.7209,11.7133,12.0505,12.0041,4.8495,5.036,4.9286,4.9425,23.484674,0.0071421837064955035,False,12.095999,0.0026576303058200392,False,4.9339805,-0.0007084689935048392,False,False,
C_00642,LOT_016,False,18.055,19.1926,19.1204,20.0308,11.6698,11.6416,11.8902,11.534,5.1441,5.0813,5.0818,5.2141,19.955072,0.005294947242736825,False,12.095999,0.0031555469724867053,False,5.199721,0.0008223670800526958,False,False,
C_00643,LOT_016,False,25.506,25.3159,26.2847,26.4962,11.7855,11.6772,12.3406,12.046,4.3902,4.4166,4.563,4.5875,26.598812,0.008909111828274204,False,12.267486,0.004099205684661871,False,4.509756,0.0006469172795613617,False,False,
C_00644,LOT_016,False,25.0275,24.9766,25.6598,26.1447,12.2823,12.7099,13.1867,13.9718,4.6329,4.6076,4.5528,4.7647,25.774525,0.0055411436716715405,False,12.984576,0.001907473786671961,False,4.70623,0.0006849316914876323,False,False,
C_00645,LOT_016,True,21.0571,30.1,44.6772,53.9809,10.5,14.8797,22.4939,28.827,4.5708,5.1684,5.1077,5.4122,55.791355,0.17841218842400444,True,26.416695,0.08011801834106445,True,6.318186,0.00798462365468343,True,True,"iddq_ua,leakage_ua,prop_delay_ns"
C_00646,LOT_016,False,21.7148,22.0727,23.4241,23.0086,11.2527,11.1374,11.3025,11.7987,4.3381,4.4848,4.4907,4.3242,22.90318,0.005767216449313686,False,11.646565,0.0035358710924784376,False,4.457836,-0.00018724895053439598,False,False,
C_00647,LOT_016,False,26.1578,25.5991,26.3014,27.0232,12.4297,12.1833,13.1427,12.8975,4.4274,4.4232,4.4979,4.3918,26.747807,0.007977128813001845,False,12.634526,0.0031335156440734924,False,4.475591,0.0003638276576995879,False,False,
C_00648,LOT_016,False,25.0506,25.9016,26.7704,28.5673,9.797,10.2664,10.6619,11.3514,4.4999,4.3754,4.543,4.627,26.53227,0.004379655774434419,False,11.116023,0.0059001601643032435,False,4.5939484,0.0015176969740125872,False,False,
C_00649,LOT_016,False,23.8748,25.2997,25.2501,25.822,10.8031,11.0547,11.0497,11.8628,4.5618,4.5292,4.5464,4.7285,25.7846,0.0033673562791612316,False,11.613276,0.00387899672190348,False,4.6895432,0.0011134947723812503,False,False,
C_00650,LOT_016,True,24.0493,38.7397,61.2517,79.1676,12.193,15.8364,21.455,25.4412,4.5251,5.0336,5.5754,5.9693,79.26802,0.28144667104085286,True,23.707405,0.05465975757175022,True,6.0472093,0.007038953214221532,True,True,"iddq_ua,leakage_ua,prop_delay_ns"
C_00651,LOT_016,False,21.5663,21.8452,22.6401,23.4773,12.3369,12.7371,12.9619,13.7901,4.4267,4.4927,4.4864,4.6218,22.648016,0.005575110944112153,False,12.984576,0.0017185848977830684,False,4.4347677,-0.00040230747858683365,False,False,
C_00652,LOT_016,False,24.1349,23.5505,23.4015,24.2885,10.7831,10.7681,11.3329,11.7614,5.3937,4.9565,5.1541,5.0794,24.71334,0.008075283050537112,False,11.380508,0.004252836269802514,False,5.050063,0.0006497439808315692,False,False,
C_00653,LOT_016,False,23.0135,23.341,23.0463,23.4606,11.8358,11.4622,11.4795,11.8803,4.6985,4.5723,4.4833,4.6411,24.114641,0.0053725082609388485,False,12.275932,0.005650918833414719,False,4.7260003,0.0010673632568783213,False,False,
C_00654,LOT_016,False,24.9621,24.8244,25.012,25.5856,11.2817,11.4776,12.3159,12.3997,4.2804,4.2818,4.2526,4.1464,25.784796,0.006669415007697206,False,12.093638,0.004278044584062359,False,4.3243136,0.00029523361523946397,False,False,
C_00655,LOT_016,False,23.1087,23.4688,23.1916,23.9563,11.0457,10.9665,11.5074,11.1911,4.8733,4.7629,4.7669,5.0386,24.31085,0.005847570440504274,False,11.508191,0.0037617438104417594,False,4.94649,0.0012749292426639124,False,False,
C_00656,LOT_016,False,23.1743,22.9976,23.8322,23.2499,11.3251,11.3402,11.8013,12.4809,4.683,4.8906,4.7615,4.9404,23.949177,0.006608172141181108,False,12.106368,0.005320611561669248,False,4.860031,-0.00021228383382161498,False,False,
C_00657,LOT_016,False,22.7544,23.1447,23.7958,25.1457,12.6501,12.7569,12.9689,12.9926,4.2283,4.4277,4.1924,4.4755,24.024061,0.006106675020853676,False,13.231757,0.0032976191944546177,False,4.4068627,-0.00014470322397019952,False,False,
C_00658,LOT_016,False,21.2415,21.738,22.9344,22.951,9.8756,10.0769,10.4657,11.6538,4.4169,4.3724,4.4097,4.4218,22.643364,0.006287249671088328,False,11.076906,0.006944487529330782,False,4.493686,0.0008422652721405041,False,False,
C_00659,LOT_016,False,22.813,23.9133,24.1542,24.763,11.7999,12.3111,13.3004,12.864,4.8122,4.9307,4.8578,4.7023,24.22838,0.0021880569669935467,False,12.652686,0.002372125826941598,False,4.8899403,-0.00028305373721652466,False,False,
C_00660,LOT_016,False,24.0163,24.2013,25.3938,24.5307,11.9935,12.0689,12.9621,13.2621,4.8256,4.6447,4.6089,4.8498,24.764097,0.003908313984341093,False,12.673342,0.004197512160407178,False,4.784797,0.0009728971640268943,False,False,
C_00661,LOT_016,False,24.5539,25.213,25.3861,25.8969,9.9104,10.3325,10.602,11.0212,4.2108,4.1543,4.2152,4.2107,25.962667,0.005206024063958055,False,10.906105,0.003983368343777129,False,4.309832,0.0010800840006934265,False,False,
C_00662,LOT_016,False,23.3735,23.6677,23.9715,25.4474,11.9061,11.8473,12.3183,12.6018,4.3459,4.2631,4.3693,4.4494,24.535671,0.006027578014797635,False,12.447062,0.004165010685390892,False,4.3881516,0.000868414205975005,False,False,
C_00663,LOT_016,False,22.4279,23.6111,23.8866,23.9943,11.3904,11.833,12.1287,12.2801,4.8337,4.8807,4.8423,5.012,24.209993,0.004158981683519148,False,12.395512,0.003906330744425455,False,4.9623256,0.0005668442567189532,False,False,
C_00664,LOT_016,False,23.8674,23.6455,25.0891,25.4684,11.5887,11.834,12.9164,12.8236,4.7947,5.1197,4.8821,5.0408,24.641476,0.006916497760348861,False,12.326606,0.0034208735889858697,False,5.2509,0.0009111096647050651,False,False,
C_00665,LOT_016,False,22.8521,22.3345,24.4877,24.4607,11.196,11.1268,11.6413,11.7977,4.6659,4.5133,4.373,4.5728,23.438097,0.007663868056403277,False,11.638959,0.003556659242841937,False,4.64848,0.0009387495729658332,False,False,
C_00666,LOT_016,False,23.2994,23.6567,25.2757,25.3298,11.2723,11.9578,11.7991,11.5904,4.6137,4.6563,4.8061,4.8447,24.572277,0.006358174090915251,False,12.292055,0.0023212161805894593,False,4.7497935,0.0006492606216006817,False,False,
C_00667,LOT_016,False,24.9776,25.7026,25.9839,26.4716,11.6344,11.3259,12.2382,12.3111,4.0248,4.0915,4.1526,4.1091,26.688334,0.006845371606614852,False,12.132,0.005597916454739036,False,4.1532655,0.0004289269182417134,False,False,
C_00668,LOT_016,False,25.1109,25.5549,25.9283,26.2409,12.2805,12.1603,12.2217,12.1506,4.405,4.5633,4.489,4.5056,26.599846,0.007256568654378255,False,12.543839,0.002663468435075552,False,4.602189,0.00027006294462415966,False,False,
C_00669,LOT_016,False,23.1534,24.803,24.6012,25.7164,13.0525,12.8946,13.5369,13.5795,4.2671,4.2238,4.2737,4.2916,24.818766,0.00010948361290825165,False,13.296563,0.002791410753462046,False,4.3380537,0.0007934284951951784,False,False,
C_00670,LOT_016,False,22.2549,23.4503,23.3896,23.7366,10.7611,10.7178,11.1311,10.7531,4.6077,4.5787,4.6644,4.8196,24.057173,0.004214394272698306,False,11.30385,0.004069792874654131,False,4.674454,0.000664959806866113,False,False,
C_00671,LOT_016,False,24.2414,25.9326,26.7633,26.4995,11.6337,12.0403,12.4864,12.7656,4.6433,4.624,4.4949,4.7436,26.349926,0.002898097186618376,False,12.547818,0.0035244318326314275,False,4.70623,0.0005710428025987437,False,False,
C_00672,LOT_016,False,21.7017,22.2303,22.4063,22.5374,10.8137,10.9336,11.0567,11.3695,4.8266,4.932,4.9501,4.8075,22.894157,0.004610120900472007,False,11.479218,0.003789010620117186,False,4.907578,-0.0001695972813500325,False,False,
C_00673,LOT_016,False,23.166,24.5876,23.2094,24.7361,10.3244,10.4917,10.718,10.9144,4.8149,4.834,4.945,4.9623,24.76896,0.0012594510608249356,False,10.898981,0.0028283409330579984,False,4.880918,0.0003258196247948566,False,False,
C_00674,LOT_016,False,23.5558,23.6681,24.4804,24.7934,12.7796,13.0562,13.3362,13.663,4.7818,4.8112,4.8514,4.8615,24.547243,0.006105160543653707,False,13.570057,0.0035684508005777963,False,4.8629565,0.0003594203048282174,False,False,
C_00675,LOT_016,True,20.9534,28.2358,39.927,49.2451,11.7546,20.1788,32.9815,44.0232,4.344,4.6381,4.7654,5.2583,47.868618,0.13633901396857367,True,43.912266,0.16481573456658258,True,5.026985,0.002700591447618275,True,True,"iddq_ua,leakage_ua,prop_delay_ns"
C_00676,LOT_016,False,20.755,21.2076,22.337,23.2519,12.1262,11.7113,11.8146,12.052,4.1363,4.1995,4.416,4.1721,21.85623,0.004504373486836756,False,12.207665,0.003446982245975073,False,4.1960645,-2.3857831954953044e-05,False,False,
C_00677,LOT_016,False,23.21,23.7494,23.4588,24.1713,12.2584,12.4972,12.7089,12.7727,4.6811,4.8494,4.9659,4.8952,24.38184,0.004391942723592113,False,12.826401,0.0022861163669162365,False,4.9291587,0.0005538797749413374,False,False,
C_00678,LOT_016,False,21.5569,21.8629,22.4578,22.0703,12.3011,12.5871,12.8232,13.3066,4.1518,4.1615,4.2856,4.1559,22.673286,0.005627683597140843,False,12.796348,0.0014531084590488044,False,4.227804,0.0004604457219441718,False,False,
C_00679,LOT_016,False,21.1713,21.7929,21.7699,22.0773,11.2354,10.9836,11.6114,11.7937,4.294,4.1854,4.2909,4.4001,22.552734,0.0052766276041666706,False,11.568224,0.004059888564215772,False,4.3792324,0.0013460583792792456,False,False,
C_00680,LOT_016,False,23.0383,24.4635,25.4651,24.8783,11.2098,11.002,11.8804,12.0288,4.5499,4.5921,4.5025,4.6123,24.724161,0.0018101468616061754,False,11.568411,0.003933408843146425,False,4.6867194,0.0006570792886945916,False,False,
C_00681,LOT_017,False,19.1624,21.0983,21.2239,22.1479,10.34,10.4957,10.3011,10.5639,3.9747,4.1068,4.1972,4.1658,21.773502,0.004688905207316092,False,10.708004,0.0014743333180745487,False,4.0974865,-6.467711130777844e-05,False,False,
C_00682,LOT_017,False,18.3459,19.308,20.5254,20.3177,9.8752,10.0961,9.8031,10.1365,3.8716,4.0238,4.0859,4.1649,19.894323,0.004071689923604331,False,10.461573,0.00253800449371338,False,4.0210733,-1.8935129377574257e-05,False,False,
C_00683,LOT_017,False,21.0674,20.7727,21.933,22.0409,10.0939,10.0659,10.4705,10.579,4.051,4.0949,4.1062,4.0147,21.947943,0.008161407873365611,False,10.493631,0.0029703566869099993,False,4.0781655,-0.00011621158917744944,False,False,
C_00684,LOT_017,False,21.0741,21.5164,21.8902,23.9164,11.2592,11.1965,11.6696,11.5143,3.8795,3.8212,3.8289,3.9168,22.730362,0.008430291239420566,False,11.424843,0.0015857141282823327,False,3.920856,0.0006920555485619428,False,False,
